seed,family,strategy,samples,queries,d_H,policy_risk
11,admission_control,active_adaptive_bisection,5000,4970,0.0014549467180805828,0.00068
11,admission_control,uniform,10000,10000,0.046739441927892394,0.02243
11,admission_control,active_adaptive_bisection,10000,9868,0.00048828125,0.00028
11,admission_control,uniform,25000,25000,0.04590705048158182,0.02189
11,admission_control,active_adaptive_bisection,25000,19128,0.000244140625,0.00019
11,admission_control,uniform,50000,50000,0.047400942861642203,0.02167
11,admission_control,active_adaptive_bisection,50000,20483,0.0001220703125,8e-05
11,admission_control,uniform,100000,100000,0.045786070603163205,0.02172
11,admission_control,active_adaptive_bisection,100000,21838,6.103515625e-05,5e-05
11,resource_allocation,uniform,100,100,0.4964027580075816,0.33651
11,resource_allocation,active_adaptive_bisection,100,84,0.03257011140332189,0.02455
11,resource_allocation,uniform,200,200,0.4964027580075816,0.33651
11,resource_allocation,active_adaptive_bisection,200,189,0.030705768469477035,0.0194
11,resource_allocation,uniform,500,500,0.5836307777279219,0.16625
11,resource_allocation,active_adaptive_bisection,500,480,0.015153962084358152,0.00896
11,resource_allocation,uniform,1000,1000,0.329360455803301,0.12655
11,resource_allocation,active_adaptive_bisection,1000,999,0.007738014302831275,0.00456
11,resource_allocation,uniform,2000,2000,0.1651773997879119,0.07434
11,resource_allocation,active_adaptive_bisection,2000,1980,0.0038301258263035987,0.00232
11,resource_allocation,uniform,5000,5000,0.03511611449846397,0.02213
11,resource_allocation,active_adaptive_bisection,5000,4968,0.000968950112648248,0.00055
11,resource_allocation,uniform,10000,10000,0.030616092219947155,0.01905
11,resource_allocation,active_adaptive_bisection,10000,9945,0.0004836308633654751,0.00028
11,resource_allocation,uniform,25000,25000,0.026877263145892505,0.01827
11,resource_allocation,active_adaptive_bisection,25000,20076,0.00024340871997247104,9e-05
11,resource_allocation,uniform,50000,50000,0.024660794580572132,0.0182
11,resource_allocation,active_adaptive_bisection,50000,21510,0.00012200175837440153,7e-05
11,resource_allocation,uniform,100000,100000,0.024425673780706814,0.01823
11,resource_allocation,active_adaptive_bisection,100000,22944,6.0966602124401525e-05,3e-05
11,random_structured,uniform,100,100,0.43981689074703334,0.28319
11,random_structured,active_adaptive_bisection,100,84,0.02893310925296666,0.01626
11,random_structured,uniform,200,200,0.43981689074703334,0.28319
11,random_structured,active_adaptive_bisection,200,189,0.02987427465670956,0.02138
11,random_structured,uniform,500,500,0.7322531982731078,0.14599
11,random_structured,active_adaptive_bisection,500,480,0.014836237511983041,0.0094
11,random_structured,uniform,1000,1000,0.23907081427416266,0.12168
11,random_structured,active_adaptive_bisection,1000,999,0.00759494210647127,0.00481
11,random_structured,uniform,2000,2000,0.19590378334851166,0.07486
11,random_structured,active_adaptive_bisection,2000,1980,0.003795827731200775,0.00258
11,random_structured,uniform,5000,5000,0.042271072381769526,0.01842
11,random_structured,active_adaptive_bisection,5000,4968,0.0009171355130742631,0.00047
11,random_structured,uniform,10000,10000,0.011232332331257977,0.00702
11,random_structured,active_adaptive_bisection,10000,9984,0.0004862669610121717,0.00029
11,random_structured,uniform,25000,25000,0.004720099901014296,0.00117
11,random_structured,active_adaptive_bisection,25000,20076,0.0002435952498415217,8e-05
11,random_structured,uniform,50000,50000,0.0028334832521389464,0.00129
11,random_structured,active_adaptive_bisection,50000,21510,0.0001215249373415217,4e-05
11,random_structured,uniform,100000,100000,0.001821220500671461,0.00102
11,random_structured,active_adaptive_bisection,100000,22944,6.0542519058071065e-05,3e-05
12,inventory_threshold,uniform,100,100,0.44999999999999996,0.27719
12,inventory_threshold,active_adaptive_bisection,100,84,0.03125,0.01909
12,inventory_threshold,uniform,200,200,0.814211105902223,0.41325
12,inventory_threshold,active_adaptive_bisection,200,189,0.03125,0.01708
12,inventory_threshold,uniform,500,500,0.24211515220220003,0.15693
12,inventory_threshold,active_adaptive_bisection,500,480,0.015625,0.01045
12,inventory_threshold,uniform,1000,1000,0.17466490830102743,0.11806
12,inventory_threshold,active_adaptive_bisection,1000,999,0.0078125,0.00496
12,inventory_threshold,uniform,2000,2000,0.18566250837717413,0.05582
12,inventory_threshold,active_adaptive_bisection,2000,1980,0.00390625,0.00217
12,inventory_threshold,uniform,5000,5000,0.049637519389014284,0.01388
12,inventory_threshold,active_adaptive_bisection,5000,4968,0.0009765625,0.00056
12,inventory_threshold,uniform,10000,10000,0.016754758633245714,0.00477
12,inventory_threshold,active_adaptive_bisection,10000,9984,0.00048828125,0.0003
12,inventory_threshold,uniform,25000,25000,0.0095631514383136,0.00172
12,inventory_threshold,active_adaptive_bisection,25000,20076,0.000244140625,0.00021
12,inventory_threshold,uniform,50000,50000,0.0034696290566047505,0.00158
12,inventory_threshold,active_adaptive_bisection,50000,21510,0.0001220703125,0.00012
12,inventory_threshold,uniform,100000,100000,0.0022051489043804495,0.00129
12,inventory_threshold,active_adaptive_bisection,100000,22944,6.103515625e-05,9e-05
12,machine_replacement,uniform,100,100,0.15217391304347827,0.09891
12,machine_replacement,active_adaptive_bisection,100,84,0.028373430962343127,0.01573
12,machine_replacement,uniform,200,200,1.6521739130434783,0.31089
12,machine_replacement,active_adaptive_bisection,200,189,0.03100503362706574,0.01681
12,machine_replacement,uniform,500,500,0.18296532136671906,0.14268
12,machine_replacement,active_adaptive_bisection,500,480,0.015461246037991594,0.00818
12,machine_replacement,uniform,1000,1000,0.17418620613573588,0.07401
12,machine_replacement,active_adaptive_bisection,1000,999,0.007582260778606464,0.00402
12,machine_replacement,uniform,2000,2000,0.06319804765834425,0.04609
12,machine_replacement,active_adaptive_bisection,2000,1980,0.0038122149625364754,0.00167
12,machine_replacement,uniform,5000,5000,0.013633315932393475,0.0091
12,machine_replacement,active_adaptive_bisection,5000,4968,0.0009617850683957263,0.00062
12,machine_replacement,uniform,10000,10000,0.010295013497150951,0.00453
12,machine_replacement,active_adaptive_bisection,10000,9984,0.0004879259425595306,0.00035
12,machine_replacement,uniform,25000,25000,0.00282795295242097,0.00147
12,machine_replacement,active_adaptive_bisection,25000,20076,0.0002437853175595306,0.00015
12,machine_replacement,uniform,50000,50000,0.002842239738604091,0.0009
12,machine_replacement,active_adaptive_bisection,50000,21510,0.00012171500505953059,4e-05
12,machine_replacement,uniform,100000,100000,0.0014025034474941522,0.00037
12,machine_replacement,active_adaptive_bisection,100000,22944,6.067984880953059e-05,3e-05
12,admission_control,uniform,100,100,0.5,0.27984
12,admission_control,active_adaptive_bisection,100,79,0.10325139470013944,0.0465
12,admission_control,uniform,200,200,1.2340217705095797,0.30571
12,admission_control,active_adaptive_bisection,200,179,0.039836265137732974,0.02283
12,admission_control,uniform,500,500,0.3191432569957685,0.19212
12,admission_control,active_adaptive_bisection,500,456,0.027144816269925542,0.01112
12,admission_control,uniform,1000,1000,0.1855916125591634,0.11494
12,admission_control,active_adaptive_bisection,1000,957,0.0078125,0.00531
12,admission_control,uniform,2000,2000,0.09849468564542518,0.05815
12,admission_control,active_adaptive_bisection,2000,1892,0.004351138573182589,0.00303
12,admission_control,uniform,5000,5000,0.07480456548966796,0.02623
12,admission_control,active_adaptive_bisection,5000,4970,0.0012604049569526314,0.0006
12,admission_control,uniform,10000,10000,0.04460596171610809,0.02276
12,admission_control,active_adaptive_bisection,10000,9846,0.00048828125,0.00032
12,admission_control,uniform,25000,25000,0.04631844764608817,0.02213
12,admission_control,active_adaptive_bisection,25000,19128,0.000244140625,0.00014
12,admission_control,uniform,50000,50000,0.046393097077285894,0.02182
12,admission_control,active_adaptive_bisection,50000,20483,0.0001220703125,0.00011
12,admission_control,uniform,100000,100000,0.045872666588183356,0.02201
12,admission_control,active_adaptive_bisection,100000,21838,6.103515625e-05,5e-05
12,resource_allocation,uniform,100,100,0.4964027580075816,0.33445
12,resource_allocation,active_adaptive_bisection,100,84,0.03257011140332189,0.02561
12,resource_allocation,uniform,200,200,0.6782958090902855,0.42649
12,resource_allocation,active_adaptive_bisection,200,189,0.030091227034816384,0.02079
12,resource_allocation,uniform,500,500,0.21097610738804112,0.15087
12,resource_allocation,active_adaptive_bisection,500,480,0.014591938965587442,0.00853
12,resource_allocation,uniform,1000,1000,0.14935171960355853,0.10789
12,resource_allocation,active_adaptive_bisection,1000,999,0.007704310764839101,0.0043
12,resource_allocation,uniform,2000,2000,0.16224421341372175,0.05794
12,resource_allocation,active_adaptive_bisection,2000,1980,0.0037774097185656608,0.00236
12,resource_allocation,uniform,5000,5000,0.05725946964570516,0.02422
12,resource_allocation,active_adaptive_bisection,5000,4968,0.0009668879634323613,0.00062
12,resource_allocation,uniform,10000,10000,0.035342348449456384,0.01766
12,resource_allocation,active_adaptive_bisection,10000,9984,0.00048526882630939294,0.00032
12,resource_allocation,uniform,25000,25000,0.026983084721136308,0.01681
12,resource_allocation,active_adaptive_bisection,25000,20076,0.00024340871997247104,0.00011
12,resource_allocation,uniform,50000,50000,0.026637171137138538,0.0168
12,resource_allocation,active_adaptive_bisection,50000,21510,0.00012200175837440153,6e-05
12,resource_allocation,uniform,100000,100000,0.024271876810433413,0.01691
12,resource_allocation,active_adaptive_bisection,100000,22944,6.0966602124401525e-05,6e-05
12,random_structured,uniform,100,100,0.5,0.36088
12,random_structured,active_adaptive_bisection,100,74,0.04471757322175729,0.02069
12,random_structured,uniform,200,200,2.0,0.41436
12,random_structured,active_adaptive_bisection,200,169,0.03122352760881164,0.0191
12,random_structured,uniform,500,500,1.2370644365468662,0.32895
12,random_structured,active_adaptive_bisection,500,438,0.015598527608811641,0.00952
12,random_structured,uniform,1000,1000,0.1847524966505587,0.14413
12,random_structured,active_adaptive_bisection,1000,915,0.007786027608811641,0.00472
12,random_structured,uniform,2000,2000,0.132410561587333,0.07751
12,random_structured,active_adaptive_bisection,2000,1976,0.003879777608811641,0.00228
12,random_structured,uniform,5000,5000,0.07332736634655124,0.02157
12,random_structured,active_adaptive_bisection,5000,4966,0.0009500901088116409,0.00055
12,random_structured,uniform,10000,10000,0.030309587440773833,0.00737
12,random_structured,active_adaptive_bisection,10000,9802,0.00048767485199885385,0.00028
12,random_structured,uniform,25000,25000,0.004927176584021309,0.00245
12,random_structured,active_adaptive_bisection,25000,18228,0.00024390737628204873,0.00011
12,random_structured,uniform,50000,50000,0.0033057732489957248,0.00092
12,random_structured,active_adaptive_bisection,50000,19508,0.00012183706378204873,7e-05
12,random_structured,uniform,100000,100000,0.0021655431397821223,0.00097
12,random_structured,active_adaptive_bisection,100000,20788,6.080190753204873e-05,5e-05
13,inventory_threshold,uniform,100,100,0.44999999999999996,0.27616
13,inventory_threshold,active_adaptive_bisection,100,84,0.03125,0.01862
13,inventory_threshold,uniform,200,200,0.44999999999999996,0.27616
13,inventory_threshold,active_adaptive_bisection,200,189,0.03125,0.01766
13,inventory_threshold,uniform,500,500,0.42437213705656174,0.12652
13,inventory_threshold,active_adaptive_bisection,500,480,0.015625,0.01001
13,inventory_threshold,uniform,1000,1000,0.19803954444708982,0.12795
13,inventory_threshold,active_adaptive_bisection,1000,999,0.0078125,0.00473
13,inventory_threshold,uniform,2000,2000,0.1477994744162674,0.05212
13,inventory_threshold,active_adaptive_bisection,2000,1980,0.00390625,0.00226
13,inventory_threshold,uniform,5000,5000,0.028878186221433122,0.0133
13,inventory_threshold,active_adaptive_bisection,5000,4968,0.0009765625,0.00055
13,inventory_threshold,uniform,10000,10000,0.011395162358728395,0.00473
13,inventory_threshold,active_adaptive_bisection,10000,9945,0.00048828125,0.00027
13,inventory_threshold,uniform,25000,25000,0.0052260539185418065,0.00188
13,inventory_threshold,active_adaptive_bisection,25000,20076,0.000244140625,0.00029
13,inventory_threshold,uniform,50000,50000,0.003972770768655265,0.00127
13,inventory_threshold,active_adaptive_bisection,50000,21510,0.0001220703125,0.00013
13,inventory_threshold,uniform,100000,100000,0.002812372081246073,0.00123
13,inventory_threshold,active_adaptive_bisection,100000,22944,6.103515625e-05,5e-05
13,machine_replacement,uniform,100,100,0.15217391304347827,0.09903
13,machine_replacement,active_adaptive_bisection,100,84,0.028373430962343127,0.0166
13,machine_replacement,uniform,200,200,0.15217391304347827,0.09903
13,machine_replacement,active_adaptive_bisection,200,189,0.030704247771511727,0.01706
13,machine_replacement,uniform,500,500,0.26987917003588685,0.12927
13,machine_replacement,active_adaptive_bisection,500,480,0.015363493723849375,0.00809
13,machine_replacement,uniform,1000,1000,0.14163081618907802,0.12004
13,machine_replacement,active_adaptive_bisection,1000,999,0.007543227043335335,0.00396
13,machine_replacement,uniform,2000,2000,0.10623442160181562,0.05247
13,machine_replacement,active_adaptive_bisection,2000,1980,0.0038238186738220603,0.00218
13,machine_replacement,uniform,5000,5000,0.014734794553006081,0.00785
13,machine_replacement,active_adaptive_bisection,5000,4968,0.000966547063324788,0.00072
13,machine_replacement,uniform,10000,10000,0.00747560180769169,0.00275
13,machine_replacement,active_adaptive_bisection,10000,9984,0.00048320652725316465,0.00043
13,machine_replacement,uniform,25000,25000,0.0031272815568842427,0.0014
13,machine_replacement,active_adaptive_bisection,25000,20076,0.0002437853175595306,0.00019
13,machine_replacement,uniform,50000,50000,0.0019751455509103844,0.00096
13,machine_replacement,active_adaptive_bisection,50000,21510,0.00012171500505953059,6e-05
